Package Kind,Package Version,Generated At,Portfolio ID,Portfolio Name,Portfolio Version,Module ID,Module Name,Module Type,Module Version,Requirement Record ID,Requirement ID,Family,Requirement Title,Applicability,Applicability Rationale,Implementation Status,Implementation Narrative,Record Classification,Counting Disposition,Authoritative Implementation Source Module ID,Authoritative Implementation Source Module Name,Inherited Base Source Module ID,Inherited Base Source Module Name,Inherited Source Requirement Record ID,Inheritance Type,Inheritance Status,Responsibility Model,CSP Responsibility,ESP Responsibility,Organization Responsibility,Module Responsibility,Owner IDs,Evidence IDs,Evidence Counting Disposition,Supplement Narrative,Supplement Owner IDs,Supplement Evidence IDs,Scope,Remediation Plan,POA&M Reference,Override State,Override Rationale,Override Fields,Impact Review State,Impact Changed Fields,Review Status,Approval Status,Open Conflict IDs,Open Conflict Fields,Source Identifiers,Legacy Identifiers,Last Validated At
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_8_9,3.8.9,3.8,Protect Backups,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_9_1,3.9.1,3.9,Screen Individuals,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_9_2,3.9.2,3.9,Personnel Actions,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_1,3.10.1,3.10,Limit Physical Access,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_2,3.10.2,3.10,Monitor Facility,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_3,3.10.3,3.10,Escort Visitors,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_4,3.10.4,3.10,Physical Access Logs,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_5,3.10.5,3.10,Manage Physical Access,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_10_6,3.10.6,3.10,Alternative Work Sites,not-applicable,Synthetic SaaS product module has no alternate work site under this fixture; approval remains pending.,not-assessed,,not-applicable,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,organization-led,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,pending-approval,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_11_1,3.11.1,3.11,Risk Assessments,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_11_2,3.11.2,3.11,Vulnerability Scan,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_11_3,3.11.3,3.11,Vulnerability Remediation,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_12_1,3.12.1,3.12,Security Control Assessment,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_12_2,3.12.2,3.12,Operational Plan of Action,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_12_3,3.12.3,3.12,Security Control Monitoring,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_12_4,3.12.4,3.12,System Security Plan,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_1,3.13.1,3.13,Boundary Protection,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_2,3.13.2,3.13,Security Engineering,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_3,3.13.3,3.13,Role Separation,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_4,3.13.4,3.13,Shared Resource Control,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_5,3.13.5,3.13,Public-Access System Separation,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_6,3.13.6,3.13,Network Communication by Exception,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_7,3.13.7,3.13,Split Tunneling,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_8,3.13.8,3.13,Data in Transit,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_9,3.13.9,3.13,Connections Termination,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_10,3.13.10,3.13,Key Management,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_11,3.13.11,3.13,CUI Encryption,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_12,3.13.12,3.13,Collaborative Device Control,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_13,3.13.13,3.13,Mobile Code,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_14,3.13.14,3.13,Voice Over Internet Protocol,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_15,3.13.15,3.13,Communications Authenticity,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_13_16,3.13.16,3.13,Data at Rest,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_1,3.14.1,3.14,Flaw Remediation,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_2,3.14.2,3.14,Malicious Code Protection,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_3,3.14.3,3.14,Security Alerts & Advisories,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_4,3.14.4,3.14,Update Malicious Code Protection,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_5,3.14.5,3.14,System & File Scanning,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_6,3.14.6,3.14,Monitor Communications for Attacks,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-alpha,Federal SaaS Product Alpha,product,1.0,requirement-product-alpha-3_14_7,3.14.7,3.14,Identify Unauthorized Use,pending-decision,,not-assessed,,pending,not-counted,module-product-alpha,Federal SaaS Product Alpha,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
